월(Monthly),구분,시군구,LEVEL1,값,증감,증감율,구성비,누계,누계구성비
2014-05,서울,영등포구,미분양현황,29,29,29,0,0,0
2014-05,서울,동작구,미분양현황,1,1,1,0,0,0
2014-05,서울,관악구,미분양현황,0,0,0,0,0,0
2014-05,서울,서초구,미분양현황,41,41,41,0,0,0
2014-05,서울,강남구,미분양현황,43,43,43,0,0,0
2014-05,서울,송파구,미분양현황,51,51,51,0,0,0
2014-05,서울,강동구,미분양현황,158,158,158,0,0,0
2014-06,서울,계,미분양현황,2601,2601,2601,0,0,0
2014-06,서울,종로구,미분양현황,6,6,6,0,0,0
2014-06,서울,중구,미분양현황,9,9,9,0,0,0
2014-06,서울,용산구,미분양현황,54,54,54,0,0,0
2014-06,서울,성동구,미분양현황,93,93,93,0,0,0
2014-06,서울,광진구,미분양현황,16,16,16,0,0,0
2014-06,서울,동대문구,미분양현황,11,11,11,0,0,0
2014-06,서울,중랑구,미분양현황,42,42,42,0,0,0
2014-06,서울,성북구,미분양현황,191,191,191,0,0,0
2014-06,서울,강북구,미분양현황,47,47,47,0,0,0
2014-06,서울,도봉구,미분양현황,0,0,0,0,0,0
2014-06,서울,노원구,미분양현황,7,7,7,0,0,0
2014-06,서울,은평구,미분양현황,3,3,3,0,0,0
2014-06,서울,서대문구,미분양현황,548,548,548,0,0,0
2014-06,서울,마포구,미분양현황,243,243,243,0,0,0
2014-06,서울,양천구,미분양현황,30,30,30,0,0,0
2014-06,서울,강서구,미분양현황,45,45,45,0,0,0
2014-06,서울,구로구,미분양현황,83,83,83,0,0,0
2014-06,서울,금천구,미분양현황,0,0,0,0,0,0
2014-06,서울,영등포구,미분양현황,29,29,29,0,0,0
2014-06,서울,동작구,미분양현황,1,1,1,0,0,0
2014-06,서울,관악구,미분양현황,0,0,0,0,0,0
2014-06,서울,서초구,미분양현황,38,38,38,0,0,0
2014-06,서울,강남구,미분양현황,35,35,35,0,0,0
2014-06,서울,송파구,미분양현황,51,51,51,0,0,0
2014-06,서울,강동구,미분양현황,1019,1019,1019,0,0,0
2014-07,서울,계,미분양현황,2492,2492,2492,0,0,0
2014-07,서울,종로구,미분양현황,1,1,1,0,0,0
2014-07,서울,중구,미분양현황,8,8,8,0,0,0
2014-07,서울,용산구,미분양현황,51,51,51,0,0,0
2014-07,서울,성동구,미분양현황,88,88,88,0,0,0
2014-07,서울,광진구,미분양현황,13,13,13,0,0,0
2014-07,서울,동대문구,미분양현황,11,11,11,0,0,0
2014-07,서울,중랑구,미분양현황,42,42,42,0,0,0
2014-07,서울,성북구,미분양현황,200,200,200,0,0,0
2014-07,서울,강북구,미분양현황,47,47,47,0,0,0
2014-07,서울,도봉구,미분양현황,0,0,0,0,0,0
2014-07,서울,노원구,미분양현황,5,5,5,0,0,0
2014-07,서울,은평구,미분양현황,3,3,3,0,0,0
2014-07,서울,서대문구,미분양현황,548,548,548,0,0,0
2014-07,서울,마포구,미분양현황,180,180,180,0,0,0
2014-07,서울,양천구,미분양현황,30,30,30,0,0,0
2014-07,서울,강서구,미분양현황,45,45,45,0,0,0
2014-07,서울,구로구,미분양현황,41,41,41,0,0,0
2014-07,서울,금천구,미분양현황,0,0,0,0,0,0
2014-07,서울,영등포구,미분양현황,29,29,29,0,0,0
2014-07,서울,동작구,미분양현황,0,0,0,0,0,0
2014-07,서울,관악구,미분양현황,0,0,0,0,0,0
2014-07,서울,서초구,미분양현황,35,35,35,0,0,0
2014-07,서울,강남구,미분양현황,50,50,50,0,0,0
2014-07,서울,송파구,미분양현황,51,51,51,0,0,0
2014-07,서울,강동구,미분양현황,1014,1014,1014,0,0,0
2014-08,서울,계,미분양현황,2362,2362,2362,0,0,0
2014-08,서울,종로구,미분양현황,1,1,1,0,0,0
2014-08,서울,강남구,미분양현황,36,36,36,0,0,0
2014-08,서울,강동구,미분양현황,1003,1003,1003,0,0,0
2014-08,서울,강북구,미분양현황,42,42,42,0,0,0
2014-08,서울,강서구,미분양현황,45,45,45,0,0,0
2014-08,서울,관악구,미분양현황,0,0,0,0,0,0
2014-08,서울,광진구,미분양현황,12,12,12,0,0,0
2014-08,서울,구로구,미분양현황,24,24,24,0,0,0
2014-08,서울,금천구,미분양현황,0,0,0,0,0,0
2014-08,서울,노원구,미분양현황,5,5,5,0,0,0
2014-08,서울,도봉구,미분양현황,0,0,0,0,0,0
2014-08,서울,동대문구,미분양현황,6,6,6,0,0,0
2014-08,서울,동작구,미분양현황,0,0,0,0,0,0
2014-08,서울,마포구,미분양현황,180,180,180,0,0,0
2014-08,서울,서대문구,미분양현황,548,548,548,0,0,0
2014-08,서울,서초구,미분양현황,34,34,34,0,0,0
2014-08,서울,성동구,미분양현황,81,81,81,0,0,0
2014-08,서울,성북구,미분양현황,133,133,133,0,0,0
2014-08,서울,송파구,미분양현황,51,51,51,0,0,0
2014-08,서울,양천구,미분양현황,30,30,30,0,0,0
2014-08,서울,영등포구,미분양현황,29,29,29,0,0,0
2014-08,서울,용산구,미분양현황,51,51,51,0,0,0
2014-08,서울,은평구,미분양현황,3,3,3,0,0,0
2014-08,서울,중구,미분양현황,6,6,6,0,0,0
2014-08,서울,중랑구,미분양현황,42,42,42,0,0,0
2014-09,서울,계,미분양현황,1797,1797,1797,0,0,0
2014-09,서울,종로구,미분양현황,1,1,1,0,0,0
2014-09,서울,강남구,미분양현황,20,20,20,0,0,0
2014-09,서울,강동구,미분양현황,988,988,988,0,0,0
2014-09,서울,강북구,미분양현황,18,18,18,0,0,0
2014-09,서울,강서구,미분양현황,21,21,21,0,0,0
2014-09,서울,관악구,미분양현황,0,0,0,0,0,0
2014-09,서울,광진구,미분양현황,8,8,8,0,0,0
2014-09,서울,구로구,미분양현황,5,5,5,0,0,0
2014-09,서울,금천구,미분양현황,0,0,0,0,0,0
2014-09,서울,노원구,미분양현황,5,5,5,0,0,0
2014-09,서울,도봉구,미분양현황,0,0,0,0,0,0
2014-09,서울,동대문구,미분양현황,0,0,0,0,0,0
2014-09,서울,동작구,미분양현황,0,0,0,0,0,0
2014-09,서울,마포구,미분양현황,15,15,15,0,0,0
2014-09,서울,서대문구,미분양현황,300,300,300,0,0,0
2014-09,서울,서초구,미분양현황,25,25,25,0,0,0
2014-09,서울,성동구,미분양현황,47,47,47,0,0,0
2014-09,서울,성북구,미분양현황,133,133,133,0,0,0
2014-09,서울,송파구,미분양현황,51,51,51,0,0,0
2014-09,서울,양천구,미분양현황,30,30,30,0,0,0
2014-09,서울,영등포구,미분양현황,29,29,29,0,0,0
2014-09,서울,용산구,미분양현황,51,51,51,0,0,0
2014-09,서울,은평구,미분양현황,3,3,3,0,0,0
2014-09,서울,중구,미분양현황,5,5,5,0,0,0
2014-09,서울,중랑구,미분양현황,42,42,42,0,0,0
2014-10,서울,계,미분양현황,1724,1724,1724,0,0,0
2014-10,서울,종로구,미분양현황,1,1,1,0,0,0
2014-10,서울,중구,미분양현황,5,5,5,0,0,0
2014-10,서울,용산구,미분양현황,233,233,233,0,0,0
2014-10,서울,성동구,미분양현황,20,20,20,0,0,0
2014-10,서울,광진구,미분양현황,7,7,7,0,0,0
2014-10,서울,동대문구,미분양현황,,,,0,0,0
2014-10,서울,중랑구,미분양현황,29,29,29,0,0,0
2014-10,서울,성북구,미분양현황,118,118,118,0,0,0
2014-10,서울,강북구,미분양현황,12,12,12,0,0,0
2014-10,서울,도봉구,미분양현황,0,0,0,0,0,0
2014-10,서울,노원구,미분양현황,5,5,5,0,0,0
2014-10,서울,은평구,미분양현황,2,2,2,0,0,0
2014-10,서울,서대문구,미분양현황,192,192,192,0,0,0
2014-10,서울,마포구,미분양현황,15,15,15,0,0,0
2014-10,서울,양천구,미분양현황,30,30,30,0,0,0
2014-10,서울,강서구,미분양현황,21,21,21,0,0,0
2014-10,서울,구로구,미분양현황,0,0,0,0,0,0
2014-10,서울,금천구,미분양현황,0,0,0,0,0,0
2014-10,서울,영등포구,미분양현황,12,12,12,0,0,0
2014-10,서울,동작구,미분양현황,0,0,0,0,0,0
2014-10,서울,관악구,미분양현황,0,0,0,0,0,0
2014-10,서울,서초구,미분양현황,19,19,19,0,0,0
2014-10,서울,강남구,미분양현황,18,18,18,0,0,0
2014-10,서울,송파구,미분양현황,51,51,51,0,0,0
2014-10,서울,강동구,미분양현황,934,934,934,0,0,0
2014-11,서울,계,미분양현황,1522,1522,1522,0,0,0
2014-11,서울,종로구,미분양현황,1,1,1,0,0,0
2014-11,서울,중구,미분양현황,2,2,2,0,0,0
2014-11,서울,용산구,미분양현황,217,217,217,0,0,0
2014-11,서울,성동구,미분양현황,9,9,9,0,0,0
2014-11,서울,광진구,미분양현황,5,5,5,0,0,0
2014-11,서울,동대문구,미분양현황,0,0,0,0,0,0
2014-11,서울,중랑구,미분양현황,29,29,29,0,0,0
2014-11,서울,성북구,미분양현황,86,86,86,0,0,0
2014-11,서울,강북구,미분양현황,9,9,9,0,0,0
2014-11,서울,도봉구,미분양현황,0,0,0,0,0,0
2014-11,서울,노원구,미분양현황,5,5,5,0,0,0
2014-11,서울,은평구,미분양현황,2,2,2,0,0,0
2014-11,서울,서대문구,미분양현황,202,202,202,0,0,0
2014-11,서울,마포구,미분양현황,15,15,15,0,0,0
2014-11,서울,양천구,미분양현황,30,30,30,0,0,0
2014-11,서울,강서구,미분양현황,21,21,21,0,0,0
2014-11,서울,구로구,미분양현황,10,10,10,0,0,0
2014-11,서울,금천구,미분양현황,0,0,0,0,0,0
2014-11,서울,영등포구,미분양현황,12,12,12,0,0,0
2014-11,서울,동작구,미분양현황,0,0,0,0,0,0
2014-11,서울,관악구,미분양현황,0,0,0,0,0,0
2014-11,서울,서초구,미분양현황,19,19,19,0,0,0
2014-11,서울,강남구,미분양현황,15,15,15,0,0,0
2014-11,서울,송파구,미분양현황,51,51,51,0,0,0
2014-11,서울,강동구,미분양현황,782,782,782,0,0,0
2014-12,서울,계,미분양현황,1356,1356,1356,0,0,0
2014-12,서울,종로구,미분양현황,1,1,1,0,0,0
2014-12,서울,중구,미분양현황,2,2,2,0,0,0
2014-12,서울,용산구,미분양현황,207,207,207,0,0,0
2014-12,서울,성동구,미분양현황,6,6,6,0,0,0
2014-12,서울,광진구,미분양현황,5,5,5,0,0,0
2014-12,서울,동대문구,미분양현황,0,0,0,0,0,0
2014-12,서울,중랑구,미분양현황,3,3,3,0,0,0
2014-12,서울,성북구,미분양현황,86,86,86,0,0,0
2014-12,서울,강북구,미분양현황,3,3,3,0,0,0
2014-12,서울,도봉구,미분양현황,0,0,0,0,0,0
2014-12,서울,노원구,미분양현황,5,5,5,0,0,0
2014-12,서울,은평구,미분양현황,2,2,2,0,0,0
2014-12,서울,서대문구,미분양현황,156,156,156,0,0,0
2014-12,서울,마포구,미분양현황,15,15,15,0,0,0
2014-12,서울,양천구,미분양현황,30,30,30,0,0,0
2014-12,서울,강서구,미분양현황,13,13,13,0,0,0
2014-12,서울,구로구,미분양현황,6,6,6,0,0,0
2014-12,서울,금천구,미분양현황,0,0,0,0,0,0
2014-12,서울,영등포구,미분양현황,8,8,8,0,0,0
2014-12,서울,동작구,미분양현황,0,0,0,0,0,0
2014-12,서울,관악구,미분양현황,0,0,0,0,0,0
2014-12,서울,서초구,미분양현황,18,18,18,0,0,0
2014-12,서울,강남구,미분양현황,13,13,13,0,0,0
2014-12,서울,송파구,미분양현황,51,51,51,0,0,0
2014-12,서울,강동구,미분양현황,726,726,726,0,0,0
2015-02,서울,계,미분양현황,1238,1238,1238,0,0,0
2015-02,서울,종로구,미분양현황,201,201,201,0,0,0
2015-02,서울,중구,미분양현황,0,0,0,0,0,0
2015-02,서울,용산구,미분양현황,186,186,186,0,0,0
2015-02,서울,성동구,미분양현황,0,0,0,0,0,0
2015-02,서울,광진구,미분양현황,0,0,0,0,0,0
2015-02,서울,동대문구,미분양현황,0,0,0,0,0,0
2015-02,서울,중랑구,미분양현황,0,0,0,0,0,0
2015-02,서울,성북구,미분양현황,143,143,143,0,0,0
2015-02,서울,강북구,미분양현황,3,3,3,0,0,0
2015-02,서울,도봉구,미분양현황,0,0,0,0,0,0
2015-02,서울,노원구,미분양현황,5,5,5,0,0,0
2015-02,서울,은평구,미분양현황,2,2,2,0,0,0
2015-02,서울,서대문구,미분양현황,156,156,156,0,0,0
2015-02,서울,마포구,미분양현황,10,10,10,0,0,0
2015-02,서울,양천구,미분양현황,30,30,30,0,0,0
2015-02,서울,강서구,미분양현황,13,13,13,0,0,0
2015-02,서울,구로구,미분양현황,0,0,0,0,0,0
2015-02,서울,금천구,미분양현황,0,0,0,0,0,0
2015-02,서울,영등포구,미분양현황,8,8,8,0,0,0
2015-02,서울,동작구,미분양현황,0,0,0,0,0,0
2015-02,서울,관악구,미분양현황,0,0,0,0,0,0
2015-02,서울,서초구,미분양현황,25,25,25,0,0,0
2015-02,서울,강남구,미분양현황,8,8,8,0,0,0
2015-02,서울,송파구,미분양현황,0,0,0,0,0,0
2015-02,서울,강동구,미분양현황,448,448,448,0,0,0
2015-03,서울,계,미분양현황,1064,1064,1064,0,0,0
2015-03,서울,종로구,미분양현황,151,151,151,0,0,0
2015-03,서울,중구,미분양현황,0,0,0,0,0,0
2015-03,서울,용산구,미분양현황,169,169,169,0,0,0
2015-03,서울,성동구,미분양현황,0,0,0,0,0,0
2015-03,서울,광진구,미분양현황,0,0,0,0,0,0
2015-03,서울,동대문구,미분양현황,0,0,0,0,0,0
2015-03,서울,중랑구,미분양현황,0,0,0,0,0,0
2015-03,서울,성북구,미분양현황,97,97,97,0,0,0
2015-03,서울,강북구,미분양현황,2,2,2,0,0,0
2015-03,서울,도봉구,미분양현황,0,0,0,0,0,0
2015-03,서울,노원구,미분양현황,5,5,5,0,0,0
2015-03,서울,은평구,미분양현황,2,2,2,0,0,0
2015-03,서울,서대문구,미분양현황,137,137,137,0,0,0
2015-03,서울,마포구,미분양현황,10,10,10,0,0,0
2015-03,서울,양천구,미분양현황,30,30,30,0,0,0
2015-03,서울,강서구,미분양현황,318,318,318,0,0,0
2015-03,서울,구로구,미분양현황,0,0,0,0,0,0
2015-03,서울,금천구,미분양현황,0,0,0,0,0,0
2015-03,서울,영등포구,미분양현황,8,8,8,0,0,0
2015-03,서울,동작구,미분양현황,0,0,0,0,0,0
2015-03,서울,관악구,미분양현황,0,0,0,0,0,0
2015-03,서울,서초구,미분양현황,17,17,17,0,0,0
2015-03,서울,강남구,미분양현황,6,6,6,0,0,0
2015-03,서울,송파구,미분양현황,0,0,0,0,0,0
2015-03,서울,강동구,미분양현황,112,112,112,0,0,0
2015-04,서울,계,미분양현황,987,987,987,0,0,0
2015-04,서울,종로구,미분양현황,116,116,116,0,0,0
2015-04,서울,중구,미분양현황,0,0,0,0,0,0
2015-04,서울,용산구,미분양현황,160,160,160,0,0,0
2015-04,서울,성동구,미분양현황,0,0,0,0,0,0
2015-04,서울,광진구,미분양현황,16,16,16,0,0,0
2015-04,서울,동대문구,미분양현황,0,0,0,0,0,0
2015-04,서울,중랑구,미분양현황,0,0,0,0,0,0
2015-04,서울,성북구,미분양현황,0,0,0,0,0,0
2015-04,서울,강북구,미분양현황,2,2,2,0,0,0
2015-04,서울,도봉구,미분양현황,0,0,0,0,0,0
2015-04,서울,노원구,미분양현황,5,5,5,0,0,0
2015-04,서울,은평구,미분양현황,0,0,0,0,0,0
2015-04,서울,서대문구,미분양현황,249,249,249,0,0,0
2015-04,서울,마포구,미분양현황,10,10,10,0,0,0
2015-04,서울,양천구,미분양현황,30,30,30,0,0,0
2015-04,서울,강서구,미분양현황,318,318,318,0,0,0
2015-04,서울,구로구,미분양현황,0,0,0,0,0,0
2015-04,서울,금천구,미분양현황,0,0,0,0,0,0
2015-04,서울,영등포구,미분양현황,8,8,8,0,0,0
2015-04,서울,동작구,미분양현황,0,0,0,0,0,0
2015-04,서울,관악구,미분양현황,0,0,0,0,0,0
2015-04,서울,서초구,미분양현황,17,17,17,0,0,0
2015-04,서울,강남구,미분양현황,5,5,5,0,0,0
2015-04,서울,송파구,미분양현황,0,0,0,0,0,0
2015-04,서울,강동구,미분양현황,51,51,51,0,0,0
2015-05,서울,계,미분양현황,976,976,976,0,0,0
2015-05,서울,종로구,미분양현황,71,71,71,0,0,0
2015-05,서울,중구,미분양현황,0,0,0,0,0,0
2015-05,서울,용산구,미분양현황,153,153,153,0,0,0
2015-05,서울,성동구,미분양현황,0,0,0,0,0,0
2015-05,서울,광진구,미분양현황,6,6,6,0,0,0
2015-05,서울,동대문구,미분양현황,0,0,0,0,0,0
2015-05,서울,중랑구,미분양현황,0,0,0,0,0,0
2015-05,서울,성북구,미분양현황,0,0,0,0,0,0
2015-05,서울,강북구,미분양현황,1,1,1,0,0,0
2015-05,서울,도봉구,미분양현황,0,0,0,0,0,0
2015-05,서울,노원구,미분양현황,5,5,5,0,0,0
2015-05,서울,은평구,미분양현황,0,0,0,0,0,0
2015-05,서울,서대문구,미분양현황,309,309,309,0,0,0
2015-05,서울,마포구,미분양현황,10,10,10,0,0,0
2015-05,서울,양천구,미분양현황,30,30,30,0,0,0
2015-05,서울,강서구,미분양현황,318,318,318,0,0,0
2015-05,서울,구로구,미분양현황,0,0,0,0,0,0
2015-05,서울,금천구,미분양현황,0,0,0,0,0,0
2015-05,서울,영등포구,미분양현황,8,8,8,0,0,0
2015-05,서울,동작구,미분양현황,0,0,0,0,0,0
2015-05,서울,관악구,미분양현황,0,0,0,0,0,0
2015-05,서울,서초구,미분양현황,17,17,17,0,0,0
2015-05,서울,강남구,미분양현황,4,4,4,0,0,0
2015-05,서울,송파구,미분양현황,0,0,0,0,0,0
2015-05,서울,강동구,미분양현황,44,44,44,0,0,0
2015-06,서울,계,미분양현황,638,638,638,0,0,0
2015-06,서울,종로구,미분양현황,53,53,53,0,0,0
2015-06,서울,중구,미분양현황,0,0,0,0,0,0
2015-06,서울,용산구,미분양현황,120,120,120,0,0,0
2015-06,서울,성동구,미분양현황,0,0,0,0,0,0
2015-06,서울,광진구,미분양현황,3,3,3,0,0,0
2015-06,서울,동대문구,미분양현황,0,0,0,0,0,0
2015-06,서울,중랑구,미분양현황,0,0,0,0,0,0
2015-06,서울,성북구,미분양현황,0,0,0,0,0,0
2015-06,서울,강북구,미분양현황,1,1,1,0,0,0
2015-06,서울,도봉구,미분양현황,0,0,0,0,0,0
2015-06,서울,노원구,미분양현황,5,5,5,0,0,0
2015-06,서울,은평구,미분양현황,0,0,0,0,0,0
2015-06,서울,서대문구,미분양현황,259,259,259,0,0,0
2015-06,서울,마포구,미분양현황,0,0,0,0,0,0
2015-06,서울,양천구,미분양현황,30,30,30,0,0,0
2015-06,서울,강서구,미분양현황,99,99,99,0,0,0
2015-06,서울,구로구,미분양현황,0,0,0,0,0,0
2015-06,서울,금천구,미분양현황,0,0,0,0,0,0
2015-06,서울,영등포구,미분양현황,8,8,8,0,0,0
2015-06,서울,동작구,미분양현황,0,0,0,0,0,0
2015-06,서울,관악구,미분양현황,0,0,0,0,0,0
2015-06,서울,서초구,미분양현황,17,17,17,0,0,0
2015-06,서울,강남구,미분양현황,4,4,4,0,0,0
2015-06,서울,송파구,미분양현황,0,0,0,0,0,0
2015-06,서울,강동구,미분양현황,39,39,39,0,0,0
2015-07,서울,계,미분양현황,482,482,482,0,0,0
2015-07,서울,종로구,미분양현황,44,44,44,0,0,0
2015-07,서울,중구,미분양현황,0,0,0,0,0,0
2015-07,서울,용산구,미분양현황,84,84,84,0,0,0
2015-07,서울,성동구,미분양현황,0,0,0,0,0,0
2015-07,서울,광진구,미분양현황,0,0,0,0,0,0
2015-07,서울,동대문구,미분양현황,0,0,0,0,0,0
2015-07,서울,중랑구,미분양현황,0,0,0,0,0,0
2015-07,서울,성북구,미분양현황,0,0,0,0,0,0
2015-07,서울,강북구,미분양현황,0,0,0,0,0,0
2015-07,서울,도봉구,미분양현황,0,0,0,0,0,0
2015-07,서울,노원구,미분양현황,5,5,5,0,0,0
2015-07,서울,은평구,미분양현황,0,0,0,0,0,0
2015-07,서울,서대문구,미분양현황,166,166,166,0,0,0
2015-07,서울,마포구,미분양현황,0,0,0,0,0,0
2015-07,서울,양천구,미분양현황,30,30,30,0,0,0
2015-07,서울,강서구,미분양현황,99,99,99,0,0,0
2015-07,서울,구로구,미분양현황,0,0,0,0,0,0
2015-07,서울,금천구,미분양현황,0,0,0,0,0,0
2015-07,서울,영등포구,미분양현황,8,8,8,0,0,0
2015-07,서울,동작구,미분양현황,0,0,0,0,0,0
2015-07,서울,관악구,미분양현황,0,0,0,0,0,0
2015-07,서울,서초구,미분양현황,17,17,17,0,0,0
2015-07,서울,강남구,미분양현황,4,4,4,0,0,0
2015-07,서울,송파구,미분양현황,0,0,0,0,0,0
2015-07,서울,강동구,미분양현황,25,25,25,0,0,0
2015-08,서울,계,미분양현황,317,317,317,0,0,0
2015-08,서울,종로구,미분양현황,33,33,33,0,0,0
2015-08,서울,중구,미분양현황,0,0,0,0,0,0
2015-08,서울,용산구,미분양현황,61,61,61,0,0,0
2015-08,서울,성동구,미분양현황,0,0,0,0,0,0
2015-08,서울,광진구,미분양현황,0,0,0,0,0,0
2015-08,서울,동대문구,미분양현황,0,0,0,0,0,0
2015-08,서울,중랑구,미분양현황,0,0,0,0,0,0
2015-08,서울,성북구,미분양현황,0,0,0,0,0,0
2015-08,서울,강북구,미분양현황,0,0,0,0,0,0
2015-08,서울,도봉구,미분양현황,0,0,0,0,0,0
2015-08,서울,노원구,미분양현황,5,5,5,0,0,0
2015-08,서울,은평구,미분양현황,0,0,0,0,0,0
2015-08,서울,서대문구,미분양현황,123,123,123,0,0,0
2015-08,서울,마포구,미분양현황,0,0,0,0,0,0
2015-08,서울,양천구,미분양현황,30,30,30,0,0,0
2015-08,서울,강서구,미분양현황,21,21,21,0,0,0
2015-08,서울,구로구,미분양현황,0,0,0,0,0,0
2015-08,서울,금천구,미분양현황,0,0,0,0,0,0
2015-08,서울,영등포구,미분양현황,8,8,8,0,0,0
2015-08,서울,동작구,미분양현황,0,0,0,0,0,0
2015-08,서울,관악구,미분양현황,0,0,0,0,0,0
2015-08,서울,서초구,미분양현황,17,17,17,0,0,0
2015-08,서울,강남구,미분양현황,3,3,3,0,0,0
2015-08,서울,송파구,미분양현황,0,0,0,0,0,0
2015-08,서울,강동구,미분양현황,16,16,16,0,0,0
2015-09,서울,계,미분양현황,251,251,251,0,0,0
2015-09,서울,종로구,미분양현황,15,15,15,0,0,0
2015-09,서울,중구,미분양현황,0,0,0,0,0,0
2015-09,서울,용산구,미분양현황,41,41,41,0,0,0
2015-09,서울,성동구,미분양현황,0,0,0,0,0,0
2015-09,서울,광진구,미분양현황,0,0,0,0,0,0
2015-09,서울,동대문구,미분양현황,0,0,0,0,0,0
2015-09,서울,중랑구,미분양현황,11,11,11,0,0,0
2015-09,서울,성북구,미분양현황,0,0,0,0,0,0
2015-09,서울,강북구,미분양현황,0,0,0,0,0,0
2015-09,서울,도봉구,미분양현황,0,0,0,0,0,0
2015-09,서울,노원구,미분양현황,5,5,5,0,0,0
2015-09,서울,은평구,미분양현황,0,0,0,0,0,0
2015-09,서울,서대문구,미분양현황,95,95,95,0,0,0
2015-09,서울,마포구,미분양현황,0,0,0,0,0,0
2015-09,서울,양천구,미분양현황,30,30,30,0,0,0
2015-09,서울,강서구,미분양현황,10,10,10,0,0,0
2015-09,서울,구로구,미분양현황,0,0,0,0,0,0
2015-09,서울,금천구,미분양현황,0,0,0,0,0,0
2015-09,서울,영등포구,미분양현황,0,0,0,0,0,0
2015-09,서울,동작구,미분양현황,0,0,0,0,0,0
2015-09,서울,관악구,미분양현황,0,0,0,0,0,0
2015-09,서울,서초구,미분양현황,17,17,17,0,0,0
2015-09,서울,강남구,미분양현황,3,3,3,0,0,0
2015-09,서울,송파구,미분양현황,0,0,0,0,0,0
2015-09,서울,강동구,미분양현황,24,24,24,0,0,0
2015-10,서울,계,미분양현황,264,264,264,0,0,0
2015-10,서울,종로구,미분양현황,5,5,5,0,0,0
2015-10,서울,중구,미분양현황,0,0,0,0,0,0
2015-10,서울,용산구,미분양현황,24,24,24,0,0,0
2015-10,서울,성동구,미분양현황,0,0,0,0,0,0
2015-10,서울,광진구,미분양현황,0,0,0,0,0,0
2015-10,서울,동대문구,미분양현황,0,0,0,0,0,0
2015-10,서울,중랑구,미분양현황,4,4,4,0,0,0
2015-10,서울,성북구,미분양현황,0,0,0,0,0,0
2015-10,서울,강북구,미분양현황,0,0,0,0,0,0
2015-10,서울,도봉구,미분양현황,0,0,0,0,0,0
2015-10,서울,노원구,미분양현황,5,5,5,0,0,0
2015-10,서울,은평구,미분양현황,86,86,86,0,0,0
2015-10,서울,서대문구,미분양현황,78,78,78,0,0,0
2015-10,서울,마포구,미분양현황,0,0,0,0,0,0
2015-10,서울,양천구,미분양현황,30,30,30,0,0,0
2015-10,서울,강서구,미분양현황,0,0,0,0,0,0
2015-10,서울,구로구,미분양현황,0,0,0,0,0,0
2015-10,서울,금천구,미분양현황,0,0,0,0,0,0
2015-10,서울,영등포구,미분양현황,0,0,0,0,0,0
2015-10,서울,동작구,미분양현황,0,0,0,0,0,0
2015-10,서울,관악구,미분양현황,0,0,0,0,0,0
2015-10,서울,서초구,미분양현황,17,17,17,0,0,0
2015-10,서울,강남구,미분양현황,3,3,3,0,0,0
2015-10,서울,송파구,미분양현황,0,0,0,0,0,0
2015-10,서울,강동구,미분양현황,12,12,12,0,0,0
2015-11,서울,계,미분양현황,241,241,241,0,0,0
2015-11,서울,종로구,미분양현황,5,5,5,0,0,0
2015-11,서울,중구,미분양현황,0,0,0,0,0,0
2015-11,서울,용산구,미분양현황,10,10,10,0,0,0
2015-11,서울,성동구,미분양현황,0,0,0,0,0,0
2015-11,서울,광진구,미분양현황,28,28,28,0,0,0
2015-11,서울,동대문구,미분양현황,0,0,0,0,0,0
2015-11,서울,중랑구,미분양현황,0,0,0,0,0,0
2015-11,서울,성북구,미분양현황,0,0,0,0,0,0
2015-11,서울,강북구,미분양현황,0,0,0,0,0,0
2015-11,서울,도봉구,미분양현황,0,0,0,0,0,0
2015-11,서울,노원구,미분양현황,5,5,5,0,0,0
2015-11,서울,은평구,미분양현황,71,71,71,0,0,0
2015-11,서울,서대문구,미분양현황,69,69,69,0,0,0
2015-11,서울,마포구,미분양현황,0,0,0,0,0,0
2015-11,서울,양천구,미분양현황,30,30,30,0,0,0
2015-11,서울,강서구,미분양현황,0,0,0,0,0,0
2015-11,서울,구로구,미분양현황,0,0,0,0,0,0
2015-11,서울,금천구,미분양현황,0,0,0,0,0,0
2015-11,서울,영등포구,미분양현황,0,0,0,0,0,0
2015-11,서울,동작구,미분양현황,0,0,0,0,0,0
2015-11,서울,관악구,미분양현황,0,0,0,0,0,0
2015-11,서울,서초구,미분양현황,17,17,17,0,0,0
2015-11,서울,강남구,미분양현황,3,3,3,0,0,0
2015-11,서울,송파구,미분양현황,0,0,0,0,0,0
2015-11,서울,강동구,미분양현황,3,3,3,0,0,0
2015-12,서울,계,미분양현황,494,494,494,0,0,0
2015-12,서울,종로구,미분양현황,5,5,5,0,0,0
2015-12,서울,중구,미분양현황,0,0,0,0,0,0
2015-12,서울,용산구,미분양현황,9,9,9,0,0,0
2015-12,서울,성동구,미분양현황,266,266,266,0,0,0
2015-12,서울,광진구,미분양현황,22,22,22,0,0,0
2015-12,서울,동대문구,미분양현황,0,0,0,0,0,0
2015-12,서울,중랑구,미분양현황,0,0,0,0,0,0
2015-12,서울,성북구,미분양현황,0,0,0,0,0,0
2015-12,서울,강북구,미분양현황,0,0,0,0,0,0
2015-12,서울,도봉구,미분양현황,0,0,0,0,0,0
2015-12,서울,노원구,미분양현황,4,4,4,0,0,0
2015-12,서울,은평구,미분양현황,71,71,71,0,0,0
