시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상북도 영주시 휴천동,1213,1213,0,세영첼시빌,59.9978,201211,28,"9,800",11,2002,남간로71번길 10
경상북도 영주시 휴천동,1213,1213,0,세영첼시빌,84.9314,201211,29,"14,000",10,2002,남간로71번길 10
경상북도 영주시 휴천동,456,456,0,현대,84.922,201211,16,"9,000",10,1992,지천로 46
경상북도 영주시 휴천동,419,419,0,현대대영,59.925,201211,2,"7,500",2,1994,구성로 160-18
경상북도 영주시 휴천동,419,419,0,현대대영,59.925,201211,12,"8,000",5,1994,구성로 160-18
경상북도 영주시 휴천동,168,168,0,현대동산,59.595,201211,7,"8,100",10,1997,남간로 38-10
경상북도 영주시 휴천동,168,168,0,현대동산,59.595,201211,9,"9,000",15,1997,남간로 38-10
경상북도 영주시 휴천동,1980,1980,0,화성라온빌,84.8995,201211,13,"19,000",15,2005,남간로71번길 46
경상북도 영주시 휴천동,1980,1980,0,화성라온빌,84.9321,201211,20,"18,000",3,2005,남간로71번길 46
경상북도 영주시 휴천동,392,392,0,휴천주공,41.99,201211,7,"2,200",3,1980,구성로188번길 27
경상북도 영주시 휴천동,392,392,0,휴천주공,42.55,201211,13,"3,300",2,1980,구성로188번길 27
경상북도 영천시 금호읍 교대리,410,410,0,금호우방타운,59.98,201211,29,"8,400",15,1997,덕성길 20
경상북도 영천시 금호읍 교대리,06월 15일,6,15,삼창,59.68,201211,1,"4,400",4,1992,교대3길 34
경상북도 영천시 금호읍 냉천리,230-2,230,2,진보주택(1차),67.35,201211,27,"2,600",5,1991,거여로 47-3
경상북도 영천시 금호읍 냉천리,409-10,409,10,포산장미,59.91,201211,13,"6,900",8,1997,금호로 226-1
경상북도 영천시 금호읍 원제리,20,20,0,금호윤성모닝타운,29.94,201211,2,"1,500",9,2018,원제2길 16-8
경상북도 영천시 금호읍 원제리,20,20,0,금호윤성모닝타운,29.94,201211,6,"1,900",20,2018,원제2길 16-8
경상북도 영천시 금호읍 원제리,20,20,0,금호윤성모닝타운,29.94,201211,9,"2,000",6,2018,원제2길 16-8
경상북도 영천시 금호읍 원제리,20,20,0,금호윤성모닝타운,29.94,201211,16,"2,000",1,2018,원제2길 16-8
경상북도 영천시 금호읍 원제리,20,20,0,금호윤성모닝타운,29.94,201211,21,"1,950",2,2018,원제2길 16-8
경상북도 영천시 금호읍 원제리,20,20,0,금호윤성모닝타운,29.94,201211,22,"2,400",6,2018,원제2길 16-8
경상북도 영천시 금호읍 원제리,20,20,0,금호윤성모닝타운,29.94,201211,26,"1,500",12,2018,원제2길 16-8
경상북도 영천시 금호읍 원제리,20,20,0,금호윤성모닝타운,29.94,201211,28,"2,000",5,2018,원제2길 16-8
경상북도 영천시 금호읍 원제리,20,20,0,금호윤성모닝타운,29.94,201211,28,"1,900",16,2018,원제2길 16-8
경상북도 영천시 금호읍 원제리,20,20,0,금호윤성모닝타운,29.94,201211,28,"1,900",16,2018,원제2길 16-8
경상북도 영천시 망정동,116,116,0,망정주공3차단지,59.99,201211,5,"11,200",9,1998,동부로 14
경상북도 영천시 망정동,116,116,0,망정주공4차단지,39.74,201211,16,"6,170",12,1998,동부로 14
경상북도 영천시 망정동,116,116,0,망정주공4차단지,49.79,201211,20,"7,700",4,1998,동부로 14
경상북도 영천시 망정동,129,129,0,영천망정1단지1주공,49.96,201211,9,"6,750",2,1997,동부로 40
경상북도 영천시 망정동,129,129,0,영천망정1단지1주공,49.96,201211,15,"6,900",12,1997,동부로 40
경상북도 영천시 망정동,462-2,462,2,창신영천타운,59.34,201211,5,"8,200",6,1997,창신1길 12
경상북도 영천시 망정동,462-2,462,2,창신영천타운,59.34,201211,19,"9,000",13,1997,창신1길 21
경상북도 영천시 망정동,462-2,462,2,창신영천타운,59.34,201211,21,"7,600",4,1997,창신1길 21
경상북도 영천시 망정동,462-2,462,2,창신영천타운,59.34,201211,22,"7,900",11,1997,창신1길 21
경상북도 영천시 망정동,462-2,462,2,창신영천타운,56.22,201211,23,"6,600",1,1997,창신1길 21
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,1,"6,660",14,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,2,"6,120",2,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,2,"5,940",1,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,2,"6,840",9,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,3,"5,940",1,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,4,"6,120",2,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,5,"6,660",4,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,5,"6,840",13,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,7,"6,840",11,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,7,"5,940",1,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,8,"6,480",3,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,10,"6,480",3,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,10,"6,120",2,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,23,"6,480",3,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,23,"6,660",5,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,23,"6,480",3,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,23,"6,840",6,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,23,"5,940",1,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,23,"6,840",6,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,27,"6,840",6,2001,청솔길 23-6
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,201211,28,"5,940",1,2001,청솔길 23-6
경상북도 영천시 망정동,177-1,177,1,청호,59.4,201211,5,"4,500",1,1994,망정2길 7-9
경상북도 영천시 망정동,177-1,177,1,청호,59.4,201211,14,"5,800",4,1994,망정2길 7-9
경상북도 영천시 망정동,177-1,177,1,청호,59.4,201211,21,"3,300",8,1994,망정2길 7-9
경상북도 영천시 망정동,177-1,177,1,청호,59.4,201211,27,"5,500",4,1994,망정2길 7-9
경상북도 영천시 망정동,177-1,177,1,청호,59.4,201211,30,"4,300",6,1994,망정2길 7-9
경상북도 영천시 문내동,01월 01일,1,1,영천대동다:숲,84.9752,201211,16,"19,000",2,2008,중앙동1길 102-11
경상북도 영천시 문내동,01월 01일,1,1,영천대동다:숲,98.838,201211,25,"23,600",7,2008,중앙동1길 102-11
경상북도 영천시 문외동,200,200,0,삼산무지개타운,59.8256,201211,7,"9,200",8,1993,청산길 29
경상북도 영천시 북안면 임포리,244,244,0,북안범진,60,201211,7,"3,800",2,1997,임포역길 86
경상북도 영천시 북안면 임포리,244,244,0,북안범진,60,201211,7,"4,300",14,1997,임포역길 86
경상북도 영천시 야사동,92,92,0,금성,41.4675,201211,14,"2,150",5,1988,망정1길 95
경상북도 영천시 야사동,216,216,0,동남파크맨션,76.81,201211,17,"7,800",4,1990,영천고1길 85-5
경상북도 영천시 야사동,222-3,222,3,"문화(8동~13,17동)",59.4,201211,9,"5,000",1,1984,영천고2길 42
경상북도 영천시 야사동,158-29,158,29,부경웰빙타운,138.1995,201211,22,"20,700",4,2007,새말1길 42
경상북도 영천시 야사동,311,311,0,야사주공2차단지,40.47,201211,15,"4,150",4,1985,상록4길 25
경상북도 영천시 야사동,311,311,0,야사주공2차단지,46.97,201211,17,"4,100",5,1985,상록4길 25
경상북도 영천시 야사동,311,311,0,야사주공2차단지,40.47,201211,22,"2,500",4,1985,상록4길 25
경상북도 영천시 야사동,120,120,0,야사주공3차단지,47.31,201211,5,"4,300",1,1991,충효로 147
경상북도 영천시 야사동,120,120,0,야사주공3차단지,46.98,201211,20,"4,250",4,1991,충효로 147
경상북도 영천시 야사동,120,120,0,야사주공3차단지,32.76,201211,21,"3,000",5,1991,충효로 147
경상북도 영천시 야사동,202,202,0,영천우방타운,59.865,201211,28,"9,000",1,1997,동부로 15
경상북도 영천시 야사동,350-1,350,1,청구타운1차단지,59.96,201211,15,"8,500",11,1992,모란1길 18
경상북도 영천시 완산동,1009-1,1009,1,궁전맨션,84.91,201211,7,"9,800",2,1990,완산6길 29
경상북도 영천시 완산동,1000-55,1000,55,대건맨션,56.97,201211,15,"5,000",5,1989,완산6길 19-9
경상북도 영천시 화룡동,182-3,182,3,양지맨션1차단지,63.45,201211,19,"4,250",5,1988,상아탑길 7-6
경상북도 영천시 화룡동,262-3,262,3,양지맨션2차단지,59.91,201211,16,"4,000",1,1989,장수로 37
경상북도 영천시 화룡동,201,201,0,태평스카이맨션,133.17,201211,2,"12,500",3,1990,장수로 10
경상북도 영천시 화룡동,201,201,0,태평스카이맨션,84.8,201211,21,"7,900",1,1990,장수로 10
경상북도 영천시 화룡동,201,201,0,태평스카이맨션,84.8,201211,23,"8,600",4,1990,장수로 10
경상북도 예천군 예천읍 남본리,222-38,222,38,예천스카이뷰,84.91,201211,9,"18,800",3,2011,군청앞길 24
경상북도 예천군 예천읍 대심리,08월 17일,17,8,삼우목련아파트,59.85,201211,12,"7,200",2,1996,대심3길 35-19
경상북도 예천군 예천읍 대심리,Jan-78,78,1,장미마을,59.83,201211,26,"3,500",6,1997,대심1길 19
경상북도 예천군 예천읍 동본리,548,548,0,유경팰리스,84.9,201211,2,"20,000",2,2012,중앙로 42
경상북도 예천군 예천읍 동본리,548,548,0,유경팰리스,84.86,201211,26,"19,500",17,2012,중앙로 42
경상북도 예천군 예천읍 백전리,Jan-95,95,1,풍원,77.43,201211,9,"7,000",6,1990,효자로 184
경상북도 예천군 예천읍 청복리,383-4,383,4,예천세아101,39.6,201211,19,"2,700",13,1997,양궁로 83
경상북도 예천군 예천읍 청복리,383-4,383,4,예천세아101,39.6,201211,30,"3,050",6,1997,양궁로 83
경상북도 예천군 예천읍 청복리,383-2,383,2,예천세아102,58.62,201211,20,"5,200",14,1997,양궁로 83
경상북도 예천군 예천읍 청복리,383-2,383,2,예천세아102,58.22,201211,30,"5,200",7,1997,양궁로 83
경상북도 울진군 북면 부구리,339,339,0,두산중공업,66.69,201211,16,"7,000",3,1994,흥부길 77
경상북도 울진군 울진읍 읍내리,194,194,0,우성플러스빌,83.5662,201211,12,"14,200",8,2004,월변9길 27
경상북도 울진군 죽변면 죽변리,261,261,0,대건(261),56.75,201211,5,"4,000",5,1992,죽변6길 7
경상북도 울진군 죽변면 후정리,188-3,188,3,윤준비치아트빌,84.844,201211,2,"12,350",8,2008,죽변북로 87
경상북도 울진군 후포면 삼율리,519,519,0,공영빌리지,71.9,201211,28,"6,200",5,1998,상밤터1길 59-11
경상북도 울진군 후포면 삼율리,530-3,530,3,임광,59.45,201211,19,"2,900",5,1995,상밤터1길 40
경상북도 울진군 후포면 삼율리,177-4,177,4,후포 예다움 (101동),84.7,201211,29,"15,000",7,2012,후포삼율로 48-7
경상북도 울진군 후포면 후포리,1002-6,1002,6,우성플러스빌,84.5188,201211,13,"10,000",6,2003,청구천길 4-8
경상북도 의성군 의성읍 상리리,554-3,554,3,우성,59.145,201211,20,"6,250",2,1996,의성사곡로 10
경상북도 의성군 의성읍 상리리,554-3,554,3,우성,84.47,201211,30,"10,500",12,1996,의성사곡로 10
경상북도 의성군 의성읍 후죽리,853-1,853,1,성지,62.985,201211,13,"3,500",3,1990,북원4길 5
경상북도 의성군 의성읍 후죽리,489-1,489,1,용마타워맨션,75.945,201211,2,"7,400",12,1992,후죽2길 10
경상북도 청도군 이서면 학산리,517,517,0,청도웰그린,59.292,201211,26,"6,200",3,2005,학산3길 40
경상북도 청도군 청도읍 고수리,1033-1,1033,1,대안(A동),56.76,201211,19,"4,000",2,1990,고수구길 193
경상북도 청도군 청도읍 고수리,1033-3,1033,3,대안(C동D동),41.68,201211,19,"2,000",1,2003,고수구길 194
경상북도 청도군 청도읍 고수리,1033-3,1033,3,대안(C동D동),46.63,201211,22,"2,600",5,2003,고수구길 194
경상북도 청도군 청도읍 고수리,875,875,0,대웅,55.67,201211,15,"2,950",3,1990,청화로 245
경상북도 청도군 청도읍 고수리,246-1,246,1,부민주택(1차),59.16,201211,12,"3,900",1,1992,고수산복길 40
경상북도 청도군 청도읍 고수리,656,656,0,성조타운(101동),59.79,201211,5,"5,500",10,1995,고수뒷길 74-16
경상북도 청도군 청도읍 고수리,630,630,0,성조타운(102동),59.79,201211,12,"4,000",8,1995,고수산복길 86
경상북도 청도군 청도읍 고수리,630,630,0,성조타운(102동),59.01,201211,18,"5,300",3,1995,고수산복길 86
경상북도 청도군 청도읍 고수리,790-1,790,1,청산,84.95,201211,27,"5,500",1,1994,고수구길 114
경상북도 청송군 진보면 이촌리,47,47,0,비봉,46.32,201211,6,"2,700",1,1990,이촌2길 3
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,59.9375,201211,1,"8,700",11,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,59.9375,201211,2,"8,550",5,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,59.9375,201211,2,"8,400",7,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,59.9375,201211,5,"8,500",9,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,59.9375,201211,8,"8,000",12,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,84.9149,201211,12,"13,000",12,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,59.9375,201211,13,"8,300",11,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,84.9149,201211,16,"11,500",2,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,59.9375,201211,18,"8,700",6,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,59.9375,201211,20,"8,760",11,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,59.9375,201211,21,"8,400",4,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,59.9375,201211,22,"8,500",4,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,84.9149,201211,27,"12,800",8,2009,지산로 961
경상북도 칠곡군 기산면 죽전리,274-4,274,4,월드피아,59.9375,201211,29,"8,680",14,2009,지산로 961
경상북도 칠곡군 북삼읍 숭오리,01월 18일,18,1,금오현대,84.65,201211,15,"11,650",6,1996,안산2길 37-9
경상북도 칠곡군 북삼읍 숭오리,01월 18일,18,1,금오현대,59.89,201211,16,"5,000",2,1996,안산2길 37-9
경상북도 칠곡군 북삼읍 숭오리,01월 18일,18,1,금오현대,59.89,201211,17,"8,400",8,1996,안산2길 37-9
경상북도 칠곡군 북삼읍 숭오리,01월 18일,18,1,금오현대,59.89,201211,19,"8,000",10,1996,안산2길 37-9
경상북도 칠곡군 북삼읍 숭오리,Feb-31,31,2,용우,54.016,201211,12,"5,600",2,2000,북삼로 188-5
경상북도 칠곡군 북삼읍 어로리,440-1,440,1,북삼삼주,50.92,201211,9,"2,500",1,1991,어로3길 9
경상북도 칠곡군 북삼읍 어로리,440-1,440,1,북삼삼주,59.97,201211,15,"3,180",2,1991,어로3길 9
경상북도 칠곡군 북삼읍 어로리,440-1,440,1,북삼삼주,50.92,201211,26,"2,200",6,1991,어로3길 9
경상북도 칠곡군 북삼읍 율리,830-47,830,47,북삼전원대동타운,59.97,201211,17,"5,600",15,1995,외율1길 9
경상북도 칠곡군 북삼읍 율리,830-47,830,47,북삼전원대동타운,59.4,201211,20,"5,700",9,1995,외율1길 9
경상북도 칠곡군 북삼읍 율리,830-47,830,47,북삼전원대동타운,59.97,201211,20,"5,300",6,1995,외율1길 9
경상북도 칠곡군 북삼읍 인평리,678-1,678,1,숭오대동타운,59.93,201211,5,"5,700",2,1995,인강5길 59
경상북도 칠곡군 북삼읍 인평리,271-1,271,1,숭오동늘푸른타운,77.45,201211,13,"7,750",1,1995,북삼로8길 19
경상북도 칠곡군 북삼읍 인평리,271-1,271,1,숭오동늘푸른타운,77.45,201211,16,"8,400",9,1995,북삼로8길 19
경상북도 칠곡군 북삼읍 인평리,1036,1036,0,오태현진,59.875,201211,15,"9,500",19,1999,금오대로10길 35
경상북도 칠곡군 북삼읍 인평리,1036,1036,0,오태현진,59.875,201211,26,"10,750",7,1999,금오대로10길 35
경상북도 칠곡군 북삼읍 인평리,1069,1069,0,인평숭오시티타운,84.97,201211,17,"10,200",8,1997,인강8길 20
경상북도 칠곡군 북삼읍 인평리,1069,1069,0,인평숭오시티타운,84.97,201211,19,"10,300",6,1997,인강8길 20
경상북도 칠곡군 북삼읍 인평리,1090,1090,0,인평창신,59.93,201211,18,"8,100",10,1995,금오대로6길 9-6
경상북도 칠곡군 북삼읍 인평리,1068,1068,0,인평화성타운,59.72,201211,13,"7,400",12,1996,인강8길 21
경상북도 칠곡군 북삼읍 인평리,690-1,690,1,화진금봉타운1,59.97,201211,17,"6,750",12,1995,안산2길 6-4
경상북도 칠곡군 북삼읍 인평리,690-1,690,1,화진금봉타운1,59.97,201211,17,"7,200",10,1995,안산2길 6-3
경상북도 칠곡군 석적읍 남율리,883,883,0,남광하우스토리,84.976,201211,15,"17,500",24,2008,서중리4길 32
경상북도 칠곡군 석적읍 남율리,883,883,0,남광하우스토리,84.976,201211,16,"15,000",24,2008,서중리4길 32
경상북도 칠곡군 석적읍 남율리,883,883,0,남광하우스토리,84.976,201211,24,"17,900",2,2008,서중리4길 32
경상북도 칠곡군 석적읍 남율리,593,593,0,동화공단타운,59.97,201211,11,"7,200",1,1998,대교길 36
경상북도 칠곡군 석적읍 남율리,593,593,0,동화공단타운,59.97,201211,15,"8,000",5,1998,대교길 36
경상북도 칠곡군 석적읍 남율리,593,593,0,동화공단타운,59.97,201211,16,"6,900",2,1998,대교길 36
경상북도 칠곡군 석적읍 남율리,593,593,0,동화공단타운,59.97,201211,20,"8,450",4,1998,대교길 36
경상북도 칠곡군 석적읍 남율리,593,593,0,동화공단타운,59.97,201211,28,"8,550",9,1998,대교길 36
경상북도 칠곡군 석적읍 남율리,593,593,0,동화공단타운,59.97,201211,30,"8,400",4,1998,대교길 36
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,77.67,201211,1,"12,250",3,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,77.67,201211,2,"13,000",10,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,59.96,201211,2,"10,900",5,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,84.93,201211,5,"13,800",4,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,59.96,201211,6,"10,500",3,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,84.93,201211,7,"14,100",6,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,84.93,201211,10,"14,100",14,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,77.67,201211,12,"12,500",2,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,77.67,201211,14,"12,600",13,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,84.94,201211,18,"14,300",12,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,59.96,201211,22,"11,300",19,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,84.94,201211,26,"12,800",1,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,710,710,0,우방신천지,84.94,201211,28,"13,800",12,2002,석적로 955-19
경상북도 칠곡군 석적읍 남율리,764,764,0,한솔솔파크강변,84.8669,201211,16,"19,600",7,2008,석적로 905
경상북도 칠곡군 석적읍 남율리,764,764,0,한솔솔파크강변,84.5486,201211,17,"17,500",9,2008,석적로 905
경상북도 칠곡군 석적읍 남율리,764,764,0,한솔솔파크강변,119.9001,201211,19,"21,000",9,2008,석적로 905
경상북도 칠곡군 석적읍 남율리,764,764,0,한솔솔파크강변,84.5486,201211,20,"17,700",5,2008,석적로 905
경상북도 칠곡군 석적읍 중리,244-3,244,3,중리,84.9124,201211,24,"9,400",4,2003,남중리1길 66
경상북도 칠곡군 석적읍 중리,171,171,0,중리금호어울림,84.994,201211,3,"16,900",1,2008,서중리5길 66-6
경상북도 칠곡군 석적읍 중리,171,171,0,중리금호어울림,84.994,201211,10,"18,400",1,2008,서중리5길 66-6
경상북도 칠곡군 석적읍 중리,171,171,0,중리금호어울림,84.994,201211,15,"18,400",19,2008,서중리5길 66-6
경상북도 칠곡군 석적읍 중리,171,171,0,중리금호어울림,84.994,201211,26,"18,500",13,2008,서중리5길 66-6
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,1,"3,200",5,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,1,"3,300",12,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,3,"3,100",12,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,6,"3,150",13,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,12,"3,100",12,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,14,"3,000",2,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,14,"3,200",1,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,15,"3,300",11,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,19,"3,100",11,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,19,"3,300",12,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,22,"3,050",3,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,23,"3,000",4,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,27,"3,150",4,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,27,"3,300",8,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,952,952,0,삼주강변타운,50,201211,27,"3,200",4,1993,관호8길 28-18
경상북도 칠곡군 약목면 관호리,산74-10,74,10,성재,39.24,201211,2,"1,530",6,1990,관호8길 32-2
경상북도 칠곡군 약목면 관호리,산74-10,74,10,성재,31.62,201211,17,"1,300",2,1990,관호8길 32-2
경상북도 칠곡군 약목면 관호리,산74-10,74,10,성재,31.62,201211,17,"1,100",6,1990,관호8길 32-2
경상북도 칠곡군 약목면 복성리,산54,54,0,복성두성타운,59.4,201211,28,"3,000",3,1998,복성17길 54
경상북도 칠곡군 약목면 복성리,산54,54,0,복성두성타운,59.4,201211,29,"3,500",3,1998,복성17길 54
경상북도 칠곡군 약목면 복성리,701,701,0,오성타워맨션,59.73,201211,5,"4,200",12,1994,복성13길 24
경상북도 칠곡군 약목면 복성리,701,701,0,오성타워맨션,73.19,201211,28,"6,000",4,1994,복성13길 24
경상북도 칠곡군 왜관읍 석전리,410,410,0,대화전원타운,68.18,201211,9,"3,950",3,1992,석전로9길 7
경상북도 칠곡군 왜관읍 석전리,410,410,0,대화전원타운,62,201211,29,"4,100",3,1992,석전로9길 7
경상북도 칠곡군 왜관읍 석전리,479,479,0,왜관3우방타운,84.93,201211,13,"10,400",12,1998,석전로7길 40
경상북도 칠곡군 왜관읍 석전리,479,479,0,왜관3우방타운,84.93,201211,17,"9,900",10,1998,석전로7길 40
경상북도 칠곡군 왜관읍 왜관리,788-12,788,12,건우(788-12),49.59,201211,14,"2,800",2,1992,자조2길 28
경상북도 칠곡군 왜관읍 왜관리,654-1,654,1,대동다숲2단지,84.9441,201211,21,"17,250",3,2007,평장3길 47
경상북도 칠곡군 왜관읍 왜관리,298-1,298,1,로얄1,63.39,201211,6,"5,950",5,1989,중앙로 126
경상북도 칠곡군 왜관읍 왜관리,298-1,298,1,로얄1,50.66,201211,8,"5,200",4,1989,중앙로 126
경상북도 칠곡군 왜관읍 왜관리,298-1,298,1,로얄1,63.39,201211,21,"6,500",4,1989,중앙로 126
경상북도 칠곡군 왜관읍 왜관리,298,298,0,로얄2,67.995,201211,21,"8,450",3,1989,중앙로 129
경상북도 칠곡군 왜관읍 왜관리,370-33,370,33,문화,63.45,201211,7,"4,900",2,1992,관문로 114-5
경상북도 칠곡군 왜관읍 왜관리,798,798,0,오성,53.4,201211,5,"3,500",1,1989,구상길 156
경상북도 칠곡군 왜관읍 왜관리,798,798,0,오성,60.3,201211,20,"4,700",6,1989,구상길 156
경상북도 칠곡군 왜관읍 왜관리,798,798,0,오성,66.56,201211,28,"5,300",5,1989,구상길 156
경상북도 칠곡군 왜관읍 왜관리,298-10,298,10,우방타운,72.2,201211,25,"10,100",2,1992,중앙로 117
경상북도 칠곡군 왜관읍 왜관리,208-16,208,16,이원리버빌,60.71,201211,3,"10,600",3,2007,2번도로길 105
경상북도 칠곡군 왜관읍 왜관리,208-16,208,16,이원리버빌,84.96,201211,10,"16,700",5,2007,2번도로길 105
경상북도 포항남구 구룡포읍 병포리,143-1,143,1,선힐탑,74.04,201211,2,"3,800",4,1990,병포길52번길 14
경상북도 포항남구 구룡포읍 병포리,122,122,0,해뜨는마을,59.97,201211,13,"5,100",6,2000,병포길 124-6
경상북도 포항남구 구룡포읍 병포리,122,122,0,해뜨는마을,59.97,201211,13,"5,100",1,2000,병포길 124-6
경상북도 포항남구 구룡포읍 병포리,122,122,0,해뜨는마을,49.8,201211,13,"4,100",7,2000,병포길 124-6
경상북도 포항남구 구룡포읍 병포리,122,122,0,해뜨는마을,59.97,201211,13,"5,100",6,2000,병포길 124-6
경상북도 포항남구 대도동,113-1,113,1,대해디오채(가동),68.9775,201211,6,"14,300",1,2012,포스코대로377번길 24
경상북도 포항남구 대도동,113-1,113,1,대해디오채(가동),68.9775,201211,25,"14,100",1,2012,포스코대로377번길 24
경상북도 포항남구 대도동,640-9,640,9,동해상도타운,62.95,201211,23,"5,750",1,1989,상공로18번길 8-6
경상북도 포항남구 대도동,647,647,0,"명성대도타운(가,나)",49.74,201211,20,"5,800",3,1987,희망대로 775-2
경상북도 포항남구 대도동,647,647,0,"명성대도타운(가,나)",49.74,201211,28,"5,400",2,1987,희망대로 775-2
경상북도 포항남구 대도동,128-11,128,11,"중앙상도타운(가,나)",62.22,201211,26,"6,400",1,1986,상공로104번길 26
경상북도 포항남구 대송면 제내리,352,352,0,신기,46.52,201211,20,"2,000",4,1991,제내길61번길 9
경상북도 포항남구 대잠동,990,990,0,대잠그린파크명품,84.8202,201211,2,"20,200",5,2005,대이로46번길 29
